license,name,entity,estab_type,address,city,zip,borough,sqft,size_class,is_supermarket,lon,lat
605580,WESTERN BEEF 35,WESTERN BEEF RETAIL INC,ABC,831 ROSEDALE AVE,BRONX,10473,Bronx,25000,Large supermarket,True,-73.86697,40.82135
605589,TARGET STORE T-1798,TARGET CORPORATION,AC,40 W 225TH ST # 50,BRONX,10463,Bronx,10000,Large supermarket,True,-73.90771,40.87358
605622,FINE FARE SUPERMARKET,2556 BOSTON FOOD CORP,AC,2556 BOSTON RD,BRONX,10467,Bronx,20000,Large supermarket,True,-73.86341,40.86454
605648,WESTERN BEEF 36,WESTERN BEEF RETAIL INC,AC,1564 SOUTHERN BLVD,BRONX,10460,Bronx,15000,Large supermarket,True,-73.88898,40.83534
605696,WESTERN BEEF 10,WESTERN BEEF RETAIL INC,ABC,301 MORRIS AVE,BRONX,10451,Bronx,45000,Large supermarket,True,-73.92615,40.81247
605747,S&W SUPERMARKET,S&W SUPERMARKET INC,ABC,4028 E TREMONT AVE,BRONX,10465,Bronx,3000,Small supermarket or grocer,True,-73.81755,40.81957
605776,WEBSTER MEAT FARM,1170 WEBSTER AVE MEAT INC,AC,1170 WEBSTER AVE,BRONX,10456,Bronx,2300,Corner store or specialty,True,-73.91043,40.83084
605786,CASA DELLA MOZZARELLA,CASA DELLA MOZZ ITALIAN DELI INC,AC,604 E 187TH ST,BRONX,10458,Bronx,1600,Corner store or specialty,True,-73.88732,40.85543
605801,383 CAPELLAN GROCERY,383 CAPELLAN GROCERY CORP,AC,383 E 138TH ST,BRONX,10454,Bronx,1200,Corner store or specialty,True,-73.92332,40.8093
605815,FINE FARE SUPERMARKET,1221 FTELEY FOOD CORP,AC,1221 FTELEY AVE,BRONX,10472,Bronx,12000,Large supermarket,True,-73.87174,40.83007
605830,REEMYS DELI&CONVENIENCE,ABDULKADER RASHAD A & WADAH A,AC,1669 METROPOLITAN AVE,BRONX,10462,Bronx,1000,Corner store or specialty,True,-73.85549,40.84053
605856,RIVERDALE GOURMET,RIVERDALE GOURMET INC,AC,3543 RIVERDALE AVE,BRONX,10463,Bronx,1200,Corner store or specialty,True,-73.90703,40.88639
605860,GIORDANOS BIG G,GIORDANOS BIG G INC,ACDK,1554 PAULDING AVE,BRONX,10462,Bronx,5000,Standard supermarket,True,-73.8522,40.84424
605866,FOODTOWN,KINGSBRIDGE MARKETPLACE CORP,ABC,5555 BROADWAY,BRONX,10463,Bronx,20000,Large supermarket,True,-73.90511,40.87853
605928,C TOWN,1040 SHERMAN AVENUE SUPERMKT INC,ABC,1040 SHERMAN AVE,BRONX,10456,Bronx,16000,Large supermarket,True,-73.918,40.83019
605957,12E 196TH STREET FOOD,12E 196TH STREET FOOD INC,AC,12E 196TH ST,BRONX,10468,Bronx,1800,Corner store or specialty,True,-73.89548,40.86897
606071,BRAVO SUPERMARKET,JLT 156 FOOD CORP,ABC,156 W 170TH ST,BRONX,10452,Bronx,8000,Standard supermarket,True,-73.92455,40.84137
606112,JAS GROCERY STORE,JAS GROCERY STORE INC,AC,1792 WESTCHESTER AVE,BRONX,10472,Bronx,3000,Small supermarket or grocer,True,-73.8668,40.83179
606115,DHAKA DISCOUNT&GROCERY,DHAKA DISCOUNT&GROCERY INC,A,281 E 204TH ST,BRONX,10467,Bronx,1200,Corner store or specialty,True,-73.87913,40.87356
606151,CACHET DELI FOOD,CACHET DELI FOOD CORP,AC,1425 MACOMBS RD,BRONX,10452,Bronx,800,Corner store or specialty,True,-73.91763,40.84134
606156,FOOD UNIVERSE,D&A 724 FOOD CORP,AC,724 HUNTS PT AVE,BRONX,10474,Bronx,8000,Standard supermarket,True,-73.88669,40.81536
606201,WALGREENS 07627,WALGREEN EASTERN CO INC,A,3575 BOSTON RD,BRONX,10469,Bronx,1500,Other licensed food retailer,False,-73.84383,40.87905
606216,JONY FOOD,JONY FOOD CORP,AC,2487 UNIVERSITY AVE ##,BRONX,10468,Bronx,1100,Corner store or specialty,True,-73.90339,40.8652
606220,PIONEER SUPERMARKET,CRUZ MEAT CORP,AC,2262 JEROME AVE,BRONX,10453,Bronx,5000,Standard supermarket,True,-73.90391,40.85837
606222,RINCON GROCERY & DELI,RINCON GROCERY & DELI INC,AC,3047 3RD AVE,BRONX,10451,Bronx,2100,Corner store or specialty,True,-73.913,40.82023
606228,1029 FOOD PLAZA,1029 FOOD PLAZA INC,AC,122 E 181ST ST,BRONX,10453,Bronx,2000,Corner store or specialty,True,-73.90297,40.85477
606243,YOONS FISH MARKET,LEE YOON BEON,AC,79 W KINGSBRIDGE RD ####,BRONX,10468,Bronx,700,Corner store or specialty,True,-73.90045,40.86814
606270,M&G FOOD,M&G FOOD CORP,AC,391 E 167TH ST,BRONX,10456,Bronx,1200,Corner store or specialty,True,-73.91109,40.83093
606275,ABREUS GROCERY,ABREU LUIS,AC,773A E 169TH ST,BRONX,10456,Bronx,1200,Corner store or specialty,True,-73.89959,40.83071
606299,AMERICAN ALBANIAN DELI,AMERICAN ALBANIAN DELI GRCY INC,AC,745 ASTOR AVE. ###,BRONX,10467,Bronx,1000,Corner store or specialty,True,-73.86575,40.85959
606339,CCA FOOD,CCA FOOD CORP,AC,1623 E 172ND ST,BRONX,10472,Bronx,1200,Corner store or specialty,True,-73.875,40.83178
606350,BRONX GOURMET FOOD,BRONX GOURMET FOOD CORP,AC,921A E 180TH ST,BRONX,10460,Bronx,1500,Corner store or specialty,True,-73.88123,40.84435
606363,CHERRY VALLEY MARKETPLACE,IGUA FOOD CORP,AC,421 E 189TH ST,BRONX,10458,Bronx,6000,Standard supermarket,True,-73.89188,40.86024
606390,SUNOCO,AS & R PETROLEUM INC,AC,5914 RIVERDALE AVE,BRONX,10471,Bronx,500,Other licensed food retailer,False,-73.90394,40.90754
606396,CONTENTO FOOD CENTER,CONTENTO FOOD CENTER INC,AC,1999 UNIVERSITY AVE,BRONX,10453,Bronx,1200,Corner store or specialty,True,-73.91135,40.85469
606405,SANBRA AFRICAN MARKET,SANBRA AFRICAN MARKET LLC,AC,861 E TREMONT AVE,BRONX,10460,Bronx,1200,Corner store or specialty,True,-73.88636,40.84306
606449,IVOIRE AFRICAN MARKET,IVOIRE AFRICAN MARKET INC,AC,1339 PROSPECT AVE S1,BRONX,10459,Bronx,1500,Corner store or specialty,True,-73.89746,40.82967
606469,NEW MORRIS DELI GROCERY,NEW MORRIS DELI GROCERY INC,AC,744 MORRIS PARK AVE,BRONX,10462,Bronx,1600,Corner store or specialty,True,-73.86444,40.84557
606474,SUPER DELI& GRCY STORE,LOS CUATRO HERMANOS GROCERY INC,AC,740 E 149TH ST  ##,BRONX,10455,Bronx,1000,Corner store or specialty,True,-73.90833,40.81308
606478,LORENA DELI&GROCERY,LORENA DELI&GROCERY INC,AC,611 E 183RD ST,BRONX,10458,Bronx,1100,Corner store or specialty,True,-73.88882,40.85295
606479,MATANZA DELI GROCERY,MATANZA DELI GROCERY CORP,AC,4027A LACONIA AVE,BRONX,10466,Bronx,1500,Corner store or specialty,True,-73.84824,40.88578
606557,DE LA CRUZ DELI GROCERY,GENOVEVA DE LA CRUZ-FIGUEROA,AC,694 E 141ST ST,BRONX,10454,Bronx,750,Corner store or specialty,True,-73.91254,40.80724
606559,PRICE CHOICE,DNJ FOOD CORP,AC,807 E TREMONT AVE,BRONX,10460,Bronx,2500,Small supermarket or grocer,True,-73.88747,40.84361
606596,ASTOR PRIME MEATS,ROSSI MICHAEL,AC,1117 ASTOR AVE,BRONX,10469,Bronx,1000,Corner store or specialty,True,-73.85513,40.85975
606619,FELINO GROCERY,FELINO GROCERY CORP,AC,1836 ANTHONY AVE ###,BRONX,10457,Bronx,1500,Corner store or specialty,True,-73.90367,40.84756
606620,DOLLAR TREE 3096,DOLLAR TREE STORES INC,A,2047 BARTOW AVE,BRONX,10475,Bronx,6000,Other licensed food retailer,False,-73.82944,40.86942
606630,DELI FARMS,DELI FARMS CORP,AC,850 LONGWOOD AVE,BRONX,10459,Bronx,2000,Corner store or specialty,True,-73.90144,40.81944
606638,GREEN TERMINAL,GREEN TERMINAL LLC,AC,3010 RIVERDALE AVE,BRONX,10463,Bronx,700,Corner store or specialty,True,-73.91014,40.88059
606652,LA REYNA MINI MARKET,LA REYNA MINI MARKET CORP,AC,3224 YATES AVE,BRONX,10469,Bronx,1100,Corner store or specialty,True,-73.85456,40.87212
606667,MAMA FIFI GROCERY,MELO PABLO,AC,595 TAYLOR AVE,BRONX,10473,Bronx,1200,Corner store or specialty,True,-73.86201,40.81732
606690,F&K FOOD CENTER,F&K FOOD CENTER CORP,AC,2837-2839 GRAND CONCOURSE,BRONX,10468,Bronx,2000,Corner store or specialty,True,-73.89133,40.87009
606703,ASSOCIATED SUPERMARKET,TEO FOOD CORP,AC,206 E 167TH ST,BRONX,10456,Bronx,15000,Large supermarket,True,-73.91642,40.83395
606704,L.R. 80 DELI & GROCERY,LR 80 DELI & GROCERY INC,AC,80 W KINGSBRIDGE RD ####,BRONX,10468,Bronx,850,Corner store or specialty,True,-73.90043,40.86813
606738,CASTILLO FAMILY GROCERY,MEJIA MINI MARKET CORP,AC,1010 LONGWOOD AVE,BRONX,10459,Bronx,1500,Corner store or specialty,True,-73.89683,40.81668
606753,LUIS DELI GROCERY,RODRIQUEZ LUIS,AC,1569 HOE AVE,BRONX,10460,Bronx,1200,Corner store or specialty,True,-73.88791,40.83525
606778,KEY FOOD,TEAMS MARKET INC,AC,1791 WALTON AVE,BRONX,10453,Bronx,10000,Large supermarket,True,-73.90991,40.848
606782,CAKE MASTERS,CAKE MASTERS LTD,ABCK,1212 BROOK AVE,BRONX,10456,Bronx,3500,Small supermarket or grocer,True,-73.90913,40.83135
606785,STOP ONE,B-A DELI MART INC,AC,1360 E GUN HILL RD####,BRONX,10469,Bronx,1700,Corner store or specialty,True,-73.84611,40.87041
606808,SAYES DELI GROCERY,SAYES DELI GROCERY CORP,AC,1309 WEST FARMS RD,BRONX,10459,Bronx,1000,Corner store or specialty,True,-73.88728,40.82954
606816,C TOWN SUPERMARKETS,M&L MEAT MARKET LLC,ACD,3970 LACONIA AVE,BRONX,10466,Bronx,2500,Small supermarket or grocer,True,-73.84936,40.88413
606820,FAMILY DOLLAR #7270,FAMILY DOLLAR STORES OF NEW YORK LLC,A,2863 WEBSTER AVE,BRONX,10458,Bronx,3000,Other licensed food retailer,False,-73.88419,40.86693
606834,JENNINGS FRUITS&VEGTBLS,JENNINGS FRUITS&VEGETABLES INC,AC,937 JENNINGS ST,BRONX,10460,Bronx,600,Corner store or specialty,True,-73.89013,40.83221
606842,COFACI FOODS,COFACI FOODS INC,AC,436 BROOK AVE,BRONX,10454,Bronx,2500,Small supermarket or grocer,True,-73.91659,40.81211
606849,LA LUPITA,LA LUPITA CORP,ABC,2058 WALLACE AVE,BRONX,10462,Bronx,1600,Corner store or specialty,True,-73.86489,40.85196
606860,SUNLIFE HEALTH FOOD,SUNLIFE TOTAL HEALTH INC,ACH,4060 WHITE PLAINS RD,BRONX,10466,Bronx,1400,Corner store or specialty,True,-73.85913,40.89026
606881,FRUTERIA DE VALLE,FRUTERIA DE VALLE CORP,AC,74 W 183RD ST,BRONX,10453,Bronx,800,Corner store or specialty,True,-73.90672,40.85933
606908,3600 BRONXWOOD FOOD CTR,3600 BRONXWOOD FOOD CENTER CORP,AC,3600 BRONXWOOD AVE,BRONX,10469,Bronx,1000,Corner store or specialty,True,-73.85924,40.87786
606911,MET FOOD,CAMSENA MEAT CORP,AC,277 E 198TH ST,BRONX,10458,Bronx,10000,Large supermarket,True,-73.88849,40.86868
606919,LICEY DELI GROCERY,MAYOR JOSE F,AC,1493 ZEREGA AVE,BRONX,10462,Bronx,1100,Corner store or specialty,True,-73.84831,40.8379
606939,PETERS MEAT MARKET,RELLA MICHAEL & SERVEDIO PETER,AC,2344 ARTHUR AVE,BRONX,10458,Bronx,500,Corner store or specialty,True,-73.8886,40.85436
606960,PASTOSA RAVIOLI,UNCLE MIKES RAVIOLI CO INC,AC,3812 E TREMONT AVE,BRONX,10465,Bronx,2500,Small supermarket or grocer,True,-73.82045,40.82487
606972,SH&NAGA,SH&NAGA INC,A,3120 BAINBRIDGE AVE,BRONX,10467,Bronx,800,Corner store or specialty,True,-73.87933,40.87423
606987,DIA DELI GROCERY,DIA DELI GROCERY CORP,AC,1155 E TREMONT AVE ###,BRONX,10460,Bronx,1000,Corner store or specialty,True,-73.87529,40.8399
606997,LA MEXICANA MT MKT & MI,BROOK MI PUEBLO MEXICAN DELI CORP,AC,245 BROOK AVE  STORE 8&9,BRONX,10454,Bronx,1800,Corner store or specialty,True,-73.91891,40.80808
607001,MANUEL DELI GROCERY,MANUEL DELI GROCERY CORP,AC,625 E 137TH ST,BRONX,10454,Bronx,1500,Corner store or specialty,True,-73.91599,40.80531
607007,ROSA FRASCA GROCERY,FRASCA ROSA,A,1028 MORRIS PARK AVE,BRONX,10461,Bronx,2000,Corner store or specialty,True,-73.85518,40.84859
607033,7-ELEVEN STORE 32116C,CHO KYUWON,AC,1590 HUTCHINSON RIVER PKWY####,BRONX,10461,Bronx,3000,Other licensed food retailer,False,-73.8368,40.84352
607045,DORKA GROCERY STORE,DORKA GROCERY CORP,AC,963 TELLER AVE ###,BRONX,10456,Bronx,1000,Corner store or specialty,True,-73.91512,40.8269
607052,LEIDY DELI GROCERY,VENTURA-ALCANTARA LEIDY,AC,501 E 176TH ST,BRONX,10457,Bronx,1000,Corner store or specialty,True,-73.89748,40.84556
607090,1296 SHERIDAN DELI GRCR,1296 SHERIDAN DELI GROCERY CORP,AC,1296 SHERIDAN AVE ##,BRONX,10456,Bronx,1500,Corner store or specialty,True,-73.91466,40.83615
607095,MANGO GROCERY&MEAT,MANGO GROCERY&MEAT MARKET CORP,AC,101 E 196TH ST,BRONX,10468,Bronx,2500,Small supermarket or grocer,True,-73.89402,40.86833
607109,TRY FRUIT&VEGETABLE,EVANS JOSEPH,AC,4237 WHITE PLAINS RD,BRONX,10466,Bronx,1800,Corner store or specialty,True,-73.85669,40.89465
607119,ROSARIO DELI MARKET,ROSARIO DELI MARKET CORP,AC,831 150TH ST,BRONX,10455,Bronx,1000,Corner store or specialty,True,-73.90486,40.81321
607147,EVOLUTION GOURMET,EVOLUTION GOURMET DELI CORP,AC,923 PROSPECT AVE,BRONX,10459,Bronx,0,Corner store or specialty,True,-73.90071,40.82185
607152,EATWELL BAKERY&RESTRNT,EATWELL BAKERY&RESTAURANT INC,ABC,1658 CASTLE HILL AVE,BRONX,10462,Bronx,1800,Other licensed food retailer,False,-73.85275,40.83922
607162,ST PETERS FOOD CENTER,ST PETERS FOOD CENTER CORP,AC,1484 ST PETERS AVE,BRONX,10461,Bronx,1000,Corner store or specialty,True,-73.84621,40.83964
607173,7 ELEVEN STORE 32201B,FARHADI SEAN,AC,3508 E TREMONT AVE. ###,BRONX,10465,Bronx,2000,Other licensed food retailer,False,-73.82683,40.83109
607185,JOSE DELI GROCERY,JOSE DELI GROCERY CORP,AC,221 ST ANNS AVE,BRONX,10454,Bronx,2000,Corner store or specialty,True,-73.91725,40.80716
607207,JASPERS DELI,JASPERS DELI INC,AC,434 W 238TH ST,BRONX,10463,Bronx,1500,Corner store or specialty,True,-73.90455,40.88717
607238,GUN HILL BEER DIS,JFP BEER DISTRIBUTORS INC,AD,2850 MICKLE AVE,BRONX,10469,Bronx,0,Corner store or specialty,True,-73.84066,40.86764
607249,COMMUNITY DELI FOOD MKT,COMMUNITY DELI FOOD MARKET CORP,AC,3861 CARPENTER AVE,BRONX,10467,Bronx,1100,Corner store or specialty,True,-73.86473,40.88618
607261,FOOD UNIVERSE #2368,EMPORIUM SUPERMARKET CORP,AC,148 E 170TH ST,BRONX,10452,Bronx,8000,Standard supermarket,True,-73.9146,40.83893
607270,TRES K DELI GRCY FRT&MT,TRES K DELI GRCY FRUIT&MEAT INC,AC,125 W TREMONT AVE,BRONX,10453,Bronx,1200,Corner store or specialty,True,-73.9134,40.85003
607283,TONY FRUITS & GROCERY,TONY FRUITS & GROCERY CORP,AC,1004 E 174TH ST,BRONX,10460,Bronx,1100,Corner store or specialty,True,-73.88445,40.83625
607296,2031 WEBSTER FOOD,2031 WEBSTER FOOD CORP,AC,2031 WEBSTER AVE,BRONX,10457,Bronx,1200,Corner store or specialty,True,-73.89907,40.85081
607302,FRIENDS HALAL MT SPRMKT,FRIENDS HALAL MEAT SUPERMRKT INC,AC,2100 STARLING AVE,BRONX,10462,Bronx,1800,Corner store or specialty,True,-73.85495,40.83607
607313,DELI MINI MARKET,DELI MINI MARKET CORP,AC,1472 INWOOD AVE. ###,BRONX,10452,Bronx,1100,Corner store or specialty,True,-73.91774,40.84218
607315,TU GENTE DELI & GROCERY,TU GENTE DELI & GROCERY CORP,AC,1801 UNIVERSITY AVE,BRONX,10453,Bronx,1500,Corner store or specialty,True,-73.91514,40.85075
607324,FAMILY DOLLAR #5364,FAMILY DOLLAR STORES OF NEW YORK LLC,A,2105 CLINTON AVE,BRONX,10457,Bronx,4000,Other licensed food retailer,False,-73.88759,40.84786
607326,FAMILY DOLLAR #6112,FAMILY DOLLAR STORES OF NEW YORK LLC,A,2301 JEROME AVE,BRONX,10468,Bronx,10000,Other licensed food retailer,False,-73.90339,40.85924
607328,FAMILY DOLLAR #6737,FAMILY DOLLAR STORES OF NEW YORK LLC,A,1227 WEBSTER AVE,BRONX,10456,Bronx,3000,Other licensed food retailer,False,-73.9095,40.83249
607329,FAMILY DOLLAR #6851,FAMILY DOLLAR STORES OF NEW YORK LLC,A,1081 OGDEN AVE,BRONX,10452,Bronx,2000,Other licensed food retailer,False,-73.92809,40.83522
607335,FAMILY DOLLAR #7031,FAMILY DOLLAR STORES OF NEW YORK LLC,A,910 RIVER AVE,BRONX,10452,Bronx,2000,Other licensed food retailer,False,-73.92544,40.82881
607336,FAMILY DOLLAR STORE #26745,FAMILY DOLLAR STORES OF NEW YORK LLC,A,1315 BOSTON RD,BRONX,10456,Bronx,3000,Other licensed food retailer,False,-73.89945,40.83168
607339,PALM TREE MARKET PLACE,SIN & SIN MANAGEMENT INC,AC,3717 BOSTON POST RD,BRONX,10466,Bronx,17000,Large supermarket,True,-73.84099,40.88042
607360,TOTAL CARE PHARMACY,TOTAL CARE PHARMACY BX INC,A,1721 CROSBY AVE,BRONX,10461,Bronx,1800,Other licensed food retailer,False,-73.83152,40.84582
607395,EL PASO DELI,HERNANDEZ GABRIEL,AC,721 VAN NEST AVE,BRONX,10462,Bronx,800,Corner store or specialty,True,-73.8648,40.84393
607421,FRESH CITY MARKET,VILLA JUANA PRODUCE INC,AC,2477-2481 VALENTINE AVE,BRONX,10458,Bronx,4000,Small supermarket or grocer,True,-73.89617,40.86157
607438,MELO BAEZ #2,MELO BAEZ #2 CORP,AC,321 E 166TH ST,BRONX,10456,Bronx,1500,Corner store or specialty,True,-73.91375,40.8299
607459,168TH SUPERIOR MARKET,168TH SUPERIOR MARKET INC,AC,108 W 168TH ST,BRONX,10452,Bronx,1300,Corner store or specialty,True,-73.92469,40.83831
607475,MOSES CANDY & GROCERY,ALI RAMI O & HAIMED FAWAZ A M,A,682 ALLERTON AVE,BRONX,10467,Bronx,900,Other licensed food retailer,False,-73.86804,40.86544
607508,COMPARE SUPERMARKET,FIFTH TOWER GROCERY CORP,AC,1091 BOSTON RD,BRONX,10456,Bronx,2000,Corner store or specialty,True,-73.90512,40.82708
607547,MEGA SEAFOOD,MEGA SEAFOOD CORP,AC,1181 MORRISON AVE,BRONX,10472,Bronx,1200,Corner store or specialty,True,-73.87443,40.82895
607551,EUROPEAN FRESH PRODUCE,EUROPEAN FRESH PRODUCE INC,AC,720 LYDIG AVE.,BRONX,10462,Bronx,1000,Corner store or specialty,True,-73.86698,40.85449
607552,ROYAL AFRICAN & CARIBBEAN FOOD,ROYAL AFRICAN & CARIBBEAN FOOD INC,ACD,2957 WEBSTER AVE,BRONX,10458,Bronx,3000,Small supermarket or grocer,True,-73.88318,40.86753
607554,DOLLAR TREE #3788,DOLLAR TREE STORES INC,A,2641 E TREMONT AVE,BRONX,10461,Bronx,14000,Other licensed food retailer,False,-73.84622,40.84294
607590,IMPORT&EXPORT FAL,FAL AISSATOU,ACD,1466 INWOOD AVE,BRONX,10452,Bronx,250,Other licensed food retailer,False,-73.91781,40.84208
607596,MANUEL MINI MART,MANUEL MINI MART CORP,AC,481 E 180TH ST,BRONX,10457,Bronx,1000,Corner store or specialty,True,-73.89546,40.85143
607611,705 FAMILY DISCOUNT,705 FAMILY DISCOUNT CORP,A,705 E GUN HILL  RD,BRONX,10467,Bronx,11000,Large supermarket,True,-73.86593,40.87722
607615,LOS HIJOS DE CHORRO DEL,LOS HIJOS DEL CHORRO DELI GR CORP,AC,701-703 FAILE ST,BRONX,10474,Bronx,1400,Corner store or specialty,True,-73.88655,40.81477
607617,99 CENTS AMAZING,DISCOUNT BAZAAR INC,A,1181 WEBSTER AVE ###,BRONX,10456,Bronx,3000,Other licensed food retailer,False,-73.9101,40.83144
607684,LA COLONIA FOOD,LA COLONIA FOOD INC,AC,594 MORRIS AVE,BRONX,10451,Bronx,750,Corner store or specialty,True,-73.9223,40.81845
607685,TULCIMEX DELI/GROCERY,TULCIMEX CORP,AC,1197A BRYANT AVE ####,BRONX,10459,Bronx,900,Corner store or specialty,True,-73.88901,40.82893
607701,LA CAMPINA DELI GROCERY,LA CAMPINA DELI GROCERY INC,AC,802 MELROSE AVE,BRONX,10451,Bronx,1100,Corner store or specialty,True,-73.91477,40.82245
607709,LITTLE ANNIES,KRISHNA CONVENIENCE NY INC,A,17 WESTCHESTER SQ,BRONX,10461,Bronx,1000,Corner store or specialty,True,-73.84333,40.84069
607716,CONVENIENCE MART,CONVENIENCE MART CORP,AC,410 CITY ISLAND AVE,BRONX,10464,Bronx,1000,Corner store or specialty,True,-73.78762,40.85
607719,SY STRAWBERRY FARMS,SY STRAWBERRY FARMS AND GROCERY,AC,2403 WESTCHESTER AVE. ###,BRONX,10461,Bronx,1800,Corner store or specialty,True,-73.84628,40.83716
607723,STAR DELI GROCERY,SHAIBI ABDALLA M&NASR F A,AC,"188 E 167TH ST, STORE#2",BRONX,10456,Bronx,1200,Corner store or specialty,True,-73.91727,40.83426
607747,G&R DELI,G&R DELI CORP,AC,1928 WILLIAMSBRIDGE RD,BRONX,10461,Bronx,800,Corner store or specialty,True,-73.85343,40.85296
607755,WORLD WIDE DIRECT SEAFD,WORLD WIDE DIRECT SEAFOOD LLC,ACHDK,800 FOOD CENTER DR  UNIT 13,BRONX,10474,Bronx,5500,Standard supermarket,True,-73.87625,40.80434
607763,99 CENTS VALUE,A Z DISCOUNT INC,A,3251 3RD AVE,BRONX,10456,Bronx,2000,Other licensed food retailer,False,-73.90862,40.82426
607764,ASSOCIATED,WEST EAST FOOD CORP,AC,35 RICHMAN PLAZA,BRONX,10453,Bronx,20000,Large supermarket,True,-73.92253,40.85194
607793,EAST TREMONT DELI GRCY,EAST TREMONT DELI GROCERY 1 INC,AC,660 E TREMONT AVE,BRONX,10457,Bronx,1100,Corner store or specialty,True,-73.89188,40.84579
607800,CITGO MINI MART,N&I VENTURE CORP,AC,6571 BROADWAY,BRONX,10471,Bronx,700,Other licensed food retailer,False,-73.89653,40.90775
607802,ULTIMATE GAS,WEST GAS INC,AC,2276 WESTCHESTER AVE,BRONX,10462,Bronx,700,Corner store or specialty,True,-73.84881,40.83481
607804,20/20 CONVENIENCE STORE,20/20 CONVENIENCE STORE INC,AC,400 E 161ST ST,BRONX,10451,Bronx,1200,Corner store or specialty,True,-73.91362,40.82413
607810,S&T 99 & MORE,MOHAMED TALIM,A,851 E 180TH ST,BRONX,10460,Bronx,2500,Small supermarket or grocer,True,-73.88376,40.84564
607815,MARINS GROCERY & CANDY,MARINS GROCERY & CANDY STORE INC,AC,42 E167TH ST,BRONX,10452,Bronx,500,Other licensed food retailer,False,-73.92103,40.83568
607822,775 MENA GROCERY,775 MENA GROCERY CORP,AC,775 LYDIG AVE ####,BRONX,10462,Bronx,1200,Corner store or specialty,True,-73.86455,40.85443
607837,BUTCHERS CHOICE THE,HUB MEAT MARKET LLC,AC,448 E 149TH ST,BRONX,10455,Bronx,1400,Corner store or specialty,True,-73.91556,40.81518
607841,C TOWN,HJ FAMILY FOOD CORP,AC,1580 UNION PORT RD,BRONX,10462,Bronx,12000,Large supermarket,True,-73.86197,40.83983
607865,ALANTE ALANTE DELI GRCY,207 ALANTE ALANTE DELI GRCY CORP,AC,207 MT HOPE PL,BRONX,10457,Bronx,1000,Corner store or specialty,True,-73.90578,40.84834
607867,ALLERTON DELI GROCERY,ALLERTON DELI GROCERY INC,AC,801 ALLERTON AVE,BRONX,10467,Bronx,800,Corner store or specialty,True,-73.86337,40.86552
607876,NONGSA FRUIT & VEG MKT,NONGSA CORP,AC,14 W 183RD ST,BRONX,10453,Bronx,1200,Corner store or specialty,True,-73.90454,40.85858
607880,PAOLA DELI GROCERY,PAOLA DELI GROCERY CORP,AC,485 E 188TH ST,BRONX,10458,Bronx,1200,Corner store or specialty,True,-73.89049,40.85835
607888,SANTOS FISH MARKET,SANTOS FISH MARKET INC,AC,2859 WHITE PLAINS RD,BRONX,10467,Bronx,1400,Corner store or specialty,True,-73.86724,40.86765
607890,AB INTERNATIONAL MARKET,AB INTERNATIONAL MARKET INC,AC,2233-35 JEROME AVE,BRONX,10453,Bronx,2800,Small supermarket or grocer,True,-73.90444,40.8575
607893,EKITI-KETE AFRICAN&CARRIBBEAN STORE,OLOFIN SESAN,AC,2700 WILLIAMSBRIDGE ROAD,BRONX,10469,Bronx,500,Corner store or specialty,True,-73.8599,40.8658
607909,JPS PETROLEUM,JPS PETROLEUM INC,A,4090 BOSTON RD,BRONX,10475,Bronx,1000,Corner store or specialty,True,-73.8282,40.88551
607910,C TOWN SUPERMARKET,NEW ERA FOODS ONE INC,AC,668 CRESCENT AVE,BRONX,10458,Bronx,7000,Standard supermarket,True,-73.8858,40.8542
607918,GNP SUNIL,GNP SUNIL CORP,AC,585 W 235TH ST,BRONX,10463,Bronx,1500,Corner store or specialty,True,-73.91119,40.88588
607919,BRAVO SUPERMARKET,GAVA FOOD CORP,ABC,127 W BURNSIDE AVE,BRONX,10453,Bronx,5000,Standard supermarket,True,-73.91418,40.85386
607931,H&M FOOD CORP,H&M FOOD CORP I,AC,131 EINSTEIN LOOP,BRONX,10475,Bronx,2000,Corner store or specialty,True,-73.82195,40.86433
607936,JSR DELI,JSR DELI INC,AC,994 MORRIS PARK AVE,BRONX,10462,Bronx,1500,Corner store or specialty,True,-73.85639,40.84804
